location_name,cause_name,year,Metric,Value,Income,Out of Pocket Expense,oops_che,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
mexico,Rheumatic heart disease,2019,All Age Deaths,121.3,Upper-middle,42.3,234,,,,,,,,,
mexico,Stomach cancer,2019,All Age Deaths,1022.1,Upper-middle,42.3,234,,,,,,,,,
mexico,Testicular cancer,2019,All Age Deaths,86.5,Upper-middle,42.3,234,,,,,,,,,
mexico,Thyroid cancer,2019,All Age Deaths,104.5,Upper-middle,42.3,234,,,,,,,,,
mexico,Uterine cancer,2019,All Age Deaths,146.5,Upper-middle,42.3,234,,,,,,,,,
brazil,Acute lymphoid leukemia,2019,All Age Deaths,1762.4,Upper-middle,24.9,212,,,,,,,,,
brazil,Acute myeloid leukemia,2019,All Age Deaths,4348.5,Upper-middle,24.9,212,,,,,,,,,
brazil,Bladder cancer,2019,All Age Deaths,5651.8,Upper-middle,24.9,212,,,,,,,,,
brazil,Brain and central nervous system cancer,2019,All Age Deaths,11430.9,Upper-middle,24.9,212,,,,,,,,,
brazil,Breast cancer,2019,All Age Deaths,22229.6,Upper-middle,24.9,212,,,,,,,,,
brazil,Cervical cancer,2019,All Age Deaths,10635.8,Upper-middle,24.9,212,,,,,,,,,
brazil,Chronic hepatitis B including cirrhosis,2019,All Age Deaths,6504.9,Upper-middle,24.9,212,,,,,,,,,
brazil,Chronic hepatitis C including cirrhosis,2019,All Age Deaths,8365.9,Upper-middle,24.9,212,,,,,,,,,
brazil,Chronic kidney disease due to diabetes mellitus type 1,2019,All Age Deaths,2784.2,Upper-middle,24.9,212,,,,,,,,,
brazil,Chronic kidney disease due to diabetes mellitus type 2,2019,All Age Deaths,16855.7,Upper-middle,24.9,212,,,,,,,,,
brazil,Chronic kidney disease due to glomerulonephritis,2019,All Age Deaths,6391.2,Upper-middle,24.9,212,,,,,,,,,
brazil,Chronic kidney disease due to hypertension,2019,All Age Deaths,14860.0,Upper-middle,24.9,212,,,,,,,,,
brazil,Chronic kidney disease due to other and unspecified causes,2019,All Age Deaths,3105.7,Upper-middle,24.9,212,,,,,,,,,
brazil,Chronic lymphoid leukemia,2019,All Age Deaths,1162.5,Upper-middle,24.9,212,,,,,,,,,
brazil,Chronic myeloid leukemia,2019,All Age Deaths,798.8,Upper-middle,24.9,212,,,,,,,,,
brazil,Chronic obstructive pulmonary disease,2019,All Age Deaths,62101.4,Upper-middle,24.9,212,,,,,,,,,
brazil,Esophageal cancer,2019,All Age Deaths,12448.9,Upper-middle,24.9,212,,,,,,,,,
brazil,Ischemic heart disease,2019,All Age Deaths,154384.5,Upper-middle,24.9,212,,,,,,,,,
brazil,Ischemic stroke,2019,All Age Deaths,69629.8,Upper-middle,24.9,212,,,,,,,,,
brazil,Kidney cancer,2019,All Age Deaths,4791.1,Upper-middle,24.9,212,,,,,,,,,
brazil,Larynx cancer,2019,All Age Deaths,5382.5,Upper-middle,24.9,212,,,,,,,,,
brazil,Lip and oral cavity cancer,2019,All Age Deaths,5442.8,Upper-middle,24.9,212,,,,,,,,,
brazil,Liver cancer due to NASH,2019,All Age Deaths,379.1,Upper-middle,24.9,212,,,,,,,,,
brazil,Liver cancer due to alcohol use,2019,All Age Deaths,1370.8,Upper-middle,24.9,212,,,,,,,,,
brazil,Liver cancer due to hepatitis B,2019,All Age Deaths,768.7,Upper-middle,24.9,212,,,,,,,,,
brazil,Liver cancer due to hepatitis C,2019,All Age Deaths,1619.3,Upper-middle,24.9,212,,,,,,,,,
brazil,Liver cancer due to other causes,2019,All Age Deaths,203.0,Upper-middle,24.9,212,,,,,,,,,
brazil,Other chronic respiratory diseases,2019,All Age Deaths,1262.4,Upper-middle,24.9,212,,,,,,,,,
brazil,Other leukemia,2019,All Age Deaths,994.1,Upper-middle,24.9,212,,,,,,,,,
brazil,Other malignant neoplasms,2019,All Age Deaths,7277.4,Upper-middle,24.9,212,,,,,,,,,
brazil,Ovarian cancer,2019,All Age Deaths,5154.3,Upper-middle,24.9,212,,,,,,,,,
brazil,Pancreatic cancer,2019,All Age Deaths,14904.3,Upper-middle,24.9,212,,,,,,,,,
brazil,Prostate cancer,2019,All Age Deaths,20928.8,Upper-middle,24.9,212,,,,,,,,,
brazil,Pulmonary Arterial Hypertension,2019,All Age Deaths,752.8,Upper-middle,24.9,212,,,,,,,,,
brazil,Pulmonary aspiration and foreign body in airway,2019,All Age Deaths,4643.5,Upper-middle,24.9,212,,,,,,,,,
brazil,Rheumatic heart disease,2019,All Age Deaths,2687.9,Upper-middle,24.9,212,,,,,,,,,
brazil,Stomach cancer,2019,All Age Deaths,24043.1,Upper-middle,24.9,212,,,,,,,,,
brazil,Testicular cancer,2019,All Age Deaths,540.5,Upper-middle,24.9,212,,,,,,,,,
brazil,Thyroid cancer,2019,All Age Deaths,1166.0,Upper-middle,24.9,212,,,,,,,,,
brazil,Uterine cancer,2019,All Age Deaths,3112.7,Upper-middle,24.9,212,,,,,,,,,
saudi arabia,Acute lymphoid leukemia,2019,All Age Deaths,202.9,High,11.4,146,,,,,,,,,
saudi arabia,Acute myeloid leukemia,2019,All Age Deaths,293.5,High,11.4,146,,,,,,,,,
saudi arabia,Bladder cancer,2019,All Age Deaths,209.6,High,11.4,146,,,,,,,,,
saudi arabia,Brain and central nervous system cancer,2019,All Age Deaths,585.0,High,11.4,146,,,,,,,,,
saudi arabia,Breast cancer,2019,All Age Deaths,1121.5,High,11.4,146,,,,,,,,,
saudi arabia,Cervical cancer,2019,All Age Deaths,100.7,High,11.4,146,,,,,,,,,
saudi arabia,Chronic hepatitis B including cirrhosis,2019,All Age Deaths,1161.7,High,11.4,146,,,,,,,,,
saudi arabia,Chronic hepatitis C including cirrhosis,2019,All Age Deaths,2584.3,High,11.4,146,,,,,,,,,
saudi arabia,Chronic kidney disease due to diabetes mellitus type 1,2019,All Age Deaths,589.2,High,11.4,146,,,,,,,,,
saudi arabia,Chronic kidney disease due to diabetes mellitus type 2,2019,All Age Deaths,2565.4,High,11.4,146,,,,,,,,,
saudi arabia,Chronic kidney disease due to glomerulonephritis,2019,All Age Deaths,1061.4,High,11.4,146,,,,,,,,,
saudi arabia,Chronic kidney disease due to hypertension,2019,All Age Deaths,3143.0,High,11.4,146,,,,,,,,,
saudi arabia,Chronic kidney disease due to other and unspecified causes,2019,All Age Deaths,3897.8,High,11.4,146,,,,,,,,,
saudi arabia,Chronic lymphoid leukemia,2019,All Age Deaths,91.1,High,11.4,146,,,,,,,,,
saudi arabia,Chronic myeloid leukemia,2019,All Age Deaths,114.0,High,11.4,146,,,,,,,,,
saudi arabia,Chronic obstructive pulmonary disease,2019,All Age Deaths,2621.5,High,11.4,146,,,,,,,,,
saudi arabia,Esophageal cancer,2019,All Age Deaths,284.6,High,11.4,146,,,,,,,,,
saudi arabia,Ischemic heart disease,2019,All Age Deaths,29808.6,High,11.4,146,,,,,,,,,
saudi arabia,Ischemic stroke,2019,All Age Deaths,6967.6,High,11.4,146,,,,,,,,,
saudi arabia,Kidney cancer,2019,All Age Deaths,251.9,High,11.4,146,,,,,,,,,
saudi arabia,Larynx cancer,2019,All Age Deaths,109.1,High,11.4,146,,,,,,,,,
saudi arabia,Lip and oral cavity cancer,2019,All Age Deaths,210.8,High,11.4,146,,,,,,,,,
saudi arabia,Liver cancer due to NASH,2019,All Age Deaths,158.2,High,11.4,146,,,,,,,,,
saudi arabia,Liver cancer due to alcohol use,2019,All Age Deaths,48.1,High,11.4,146,,,,,,,,,
saudi arabia,Liver cancer due to hepatitis B,2019,All Age Deaths,376.6,High,11.4,146,,,,,,,,,
saudi arabia,Liver cancer due to hepatitis C,2019,All Age Deaths,320.8,High,11.4,146,,,,,,,,,
saudi arabia,Liver cancer due to other causes,2019,All Age Deaths,50.7,High,11.4,146,,,,,,,,,
saudi arabia,Other chronic respiratory diseases,2019,All Age Deaths,61.2,High,11.4,146,,,,,,,,,
saudi arabia,Other leukemia,2019,All Age Deaths,132.1,High,11.4,146,,,,,,,,,
saudi arabia,Other malignant neoplasms,2019,All Age Deaths,285.0,High,11.4,146,,,,,,,,,
saudi arabia,Ovarian cancer,2019,All Age Deaths,257.2,High,11.4,146,,,,,,,,,
saudi arabia,Pancreatic cancer,2019,All Age Deaths,518.3,High,11.4,146,,,,,,,,,
saudi arabia,Prostate cancer,2019,All Age Deaths,238.5,High,11.4,146,,,,,,,,,
saudi arabia,Pulmonary Arterial Hypertension,2019,All Age Deaths,17.8,High,11.4,146,,,,,,,,,
saudi arabia,Pulmonary aspiration and foreign body in airway,2019,All Age Deaths,290.2,High,11.4,146,,,,,,,,,
saudi arabia,Rheumatic heart disease,2019,All Age Deaths,199.3,High,11.4,146,,,,,,,,,
saudi arabia,Stomach cancer,2019,All Age Deaths,626.6,High,11.4,146,,,,,,,,,
saudi arabia,Testicular cancer,2019,All Age Deaths,20.3,High,11.4,146,,,,,,,,,
saudi arabia,Thyroid cancer,2019,All Age Deaths,133.4,High,11.4,146,,,,,,,,,
saudi arabia,Uterine cancer,2019,All Age Deaths,84.9,High,11.4,146,,,,,,,,,
india,Acute lymphoid leukemia,2019,All Age Deaths,7503.8,Lower-middle,52.0,32,,,,,,,,,
india,Acute myeloid leukemia,2019,All Age Deaths,10739.3,Lower-middle,52.0,32,,,,,,,,,
india,Bladder cancer,2019,All Age Deaths,12250.4,Lower-middle,52.0,32,,,,,,,,,
india,Brain and central nervous system cancer,2019,All Age Deaths,20221.9,Lower-middle,52.0,32,,,,,,,,,
india,Breast cancer,2019,All Age Deaths,77211.0,Lower-middle,52.0,32,,,,,,,,,
india,Cervical cancer,2019,All Age Deaths,59622.8,Lower-middle,52.0,32,,,,,,,,,
india,Chronic hepatitis B including cirrhosis,2019,All Age Deaths,74195.7,Lower-middle,52.0,32,,,,,,,,,
india,Chronic hepatitis C including cirrhosis,2019,All Age Deaths,53989.2,Lower-middle,52.0,32,,,,,,,,,
india,Chronic kidney disease due to diabetes mellitus type 1,2019,All Age Deaths,14923.5,Lower-middle,52.0,32,,,,,,,,,
india,Chronic kidney disease due to diabetes mellitus type 2,2019,All Age Deaths,54300.3,Lower-middle,52.0,32,,,,,,,,,
india,Chronic kidney disease due to glomerulonephritis,2019,All Age Deaths,23598.9,Lower-middle,52.0,32,,,,,,,,,
india,Chronic kidney disease due to hypertension,2019,All Age Deaths,32761.9,Lower-middle,52.0,32,,,,,,,,,
india,Chronic kidney disease due to other and unspecified causes,2019,All Age Deaths,44029.6,Lower-middle,52.0,32,,,,,,,,,
india,Chronic lymphoid leukemia,2019,All Age Deaths,917.1,Lower-middle,52.0,32,,,,,,,,,
india,Chronic myeloid leukemia,2019,All Age Deaths,4164.0,Lower-middle,52.0,32,,,,,,,,,
india,Chronic obstructive pulmonary disease,2019,All Age Deaths,1062062.2,Lower-middle,52.0,32,,,,,,,,,
india,Esophageal cancer,2019,All Age Deaths,36938.2,Lower-middle,52.0,32,,,,,,,,,
india,Ischemic heart disease,2019,All Age Deaths,1579145.9,Lower-middle,52.0,32,,,,,,,,,
india,Ischemic stroke,2019,All Age Deaths,303693.2,Lower-middle,52.0,32,,,,,,,,,
india,Kidney cancer,2019,All Age Deaths,7569.5,Lower-middle,52.0,32,,,,,,,,,
india,Larynx cancer,2019,All Age Deaths,27507.8,Lower-middle,52.0,32,,,,,,,,,
india,Lip and oral cavity cancer,2019,All Age Deaths,67313.6,Lower-middle,52.0,32,,,,,,,,,
india,Liver cancer due to NASH,2019,All Age Deaths,4385.3,Lower-middle,52.0,32,,,,,,,,,
india,Liver cancer due to alcohol use,2019,All Age Deaths,8948.3,Lower-middle,52.0,32,,,,,,,,,
india,Liver cancer due to hepatitis B,2019,All Age Deaths,11335.2,Lower-middle,52.0,32,,,,,,,,,
india,Liver cancer due to hepatitis C,2019,All Age Deaths,6650.4,Lower-middle,52.0,32,,,,,,,,,
india,Liver cancer due to other causes,2019,All Age Deaths,1023.8,Lower-middle,52.0,32,,,,,,,,,
india,Other chronic respiratory diseases,2019,All Age Deaths,16153.3,Lower-middle,52.0,32,,,,,,,,,
india,Other leukemia,2019,All Age Deaths,8440.3,Lower-middle,52.0,32,,,,,,,,,
india,Other malignant neoplasms,2019,All Age Deaths,37099.9,Lower-middle,52.0,32,,,,,,,,,
india,Ovarian cancer,2019,All Age Deaths,21772.5,Lower-middle,52.0,32,,,,,,,,,
india,Pancreatic cancer,2019,All Age Deaths,16812.9,Lower-middle,52.0,32,,,,,,,,,
india,Prostate cancer,2019,All Age Deaths,23194.9,Lower-middle,52.0,32,,,,,,,,,
india,Pulmonary Arterial Hypertension,2019,All Age Deaths,2708.4,Lower-middle,52.0,32,,,,,,,,,
india,Pulmonary aspiration and foreign body in airway,2019,All Age Deaths,6163.4,Lower-middle,52.0,32,,,,,,,,,
india,Rheumatic heart disease,2019,All Age Deaths,170913.5,Lower-middle,52.0,32,,,,,,,,,
india,Stomach cancer,2019,All Age Deaths,68437.4,Lower-middle,52.0,32,,,,,,,,,
india,Testicular cancer,2019,All Age Deaths,1788.9,Lower-middle,52.0,32,,,,,,,,,
india,Thyroid cancer,2019,All Age Deaths,6865.1,Lower-middle,52.0,32,,,,,,,,,
india,Uterine cancer,2019,All Age Deaths,5998.7,Lower-middle,52.0,32,,,,,,,,,
china,Acute lymphoid leukemia,2019,All Age Deaths,21343.8,Upper-middle,35.2,190,,,,,,,,,
china,Acute myeloid leukemia,2019,All Age Deaths,14878.4,Upper-middle,35.2,190,,,,,,,,,
china,Bladder cancer,2019,All Age Deaths,41645.2,Upper-middle,35.2,190,,,,,,,,,
china,Brain and central nervous system cancer,2019,All Age Deaths,66283.9,Upper-middle,35.2,190,,,,,,,,,
china,Breast cancer,2019,All Age Deaths,85878.2,Upper-middle,35.2,190,,,,,,,,,
china,Cervical cancer,2019,All Age Deaths,49373.8,Upper-middle,35.2,190,,,,,,,,,
china,Chronic hepatitis B including cirrhosis,2019,All Age Deaths,113190.4,Upper-middle,35.2,190,,,,,,,,,
china,Chronic hepatitis C including cirrhosis,2019,All Age Deaths,16070.8,Upper-middle,35.2,190,,,,,,,,,
china,Chronic kidney disease due to diabetes mellitus type 1,2019,All Age Deaths,20346.2,Upper-middle,35.2,190,,,,,,,,,
china,Chronic kidney disease due to diabetes mellitus type 2,2019,All Age Deaths,100294.9,Upper-middle,35.2,190,,,,,,,,,
china,Chronic kidney disease due to glomerulonephritis,2019,All Age Deaths,5105.6,Upper-middle,35.2,190,,,,,,,,,
china,Chronic kidney disease due to hypertension,2019,All Age Deaths,60957.9,Upper-middle,35.2,190,,,,,,,,,
china,Chronic kidney disease due to other and unspecified causes,2019,All Age Deaths,5047.3,Upper-middle,35.2,190,,,,,,,,,
china,Chronic lymphoid leukemia,2019,All Age Deaths,8344.5,Upper-middle,35.2,190,,,,,,,,,
china,Chronic myeloid leukemia,2019,All Age Deaths,1818.1,Upper-middle,35.2,190,,,,,,,,,
china,Chronic obstructive pulmonary disease,2019,All Age Deaths,1200850.3,Upper-middle,35.2,190,,,,,,,,,
china,Esophageal cancer,2019,All Age Deaths,277571.2,Upper-middle,35.2,190,,,,,,,,,
china,Ischemic heart disease,2019,All Age Deaths,1833406.1,Upper-middle,35.2,190,,,,,,,,,
china,Ischemic stroke,2019,All Age Deaths,1102308.6,Upper-middle,35.2,190,,,,,,,,,
china,Kidney cancer,2019,All Age Deaths,23166.0,Upper-middle,35.2,190,,,,,,,,,
china,Larynx cancer,2019,All Age Deaths,18932.4,Upper-middle,35.2,190,,,,,,,,,
china,Lip and oral cavity cancer,2019,All Age Deaths,22576.1,Upper-middle,35.2,190,,,,,,,,,
china,Liver cancer due to NASH,2019,All Age Deaths,10479.1,Upper-middle,35.2,190,,,,,,,,,
china,Liver cancer due to alcohol use,2019,All Age Deaths,18187.1,Upper-middle,35.2,190,,,,,,,,,
china,Liver cancer due to hepatitis B,2019,All Age Deaths,103667.5,Upper-middle,35.2,190,,,,,,,,,
china,Liver cancer due to hepatitis C,2019,All Age Deaths,32864.8,Upper-middle,35.2,190,,,,,,,,,
china,Liver cancer due to other causes,2019,All Age Deaths,8246.4,Upper-middle,35.2,190,,,,,,,,,
china,Other chronic respiratory diseases,2019,All Age Deaths,4878.6,Upper-middle,35.2,190,,,,,,,,,
china,Other leukemia,2019,All Age Deaths,12330.6,Upper-middle,35.2,190,,,,,,,,,
china,Other malignant neoplasms,2019,All Age Deaths,38104.9,Upper-middle,35.2,190,,,,,,,,,
china,Ovarian cancer,2019,All Age Deaths,23159.3,Upper-middle,35.2,190,,,,,,,,,
china,Pancreatic cancer,2019,All Age Deaths,109891.4,Upper-middle,35.2,190,,,,,,,,,
china,Prostate cancer,2019,All Age Deaths,34563.7,Upper-middle,35.2,190,,,,,,,,,
china,Pulmonary Arterial Hypertension,2019,All Age Deaths,7063.0,Upper-middle,35.2,190,,,,,,,,,
china,Pulmonary aspiration and foreign body in airway,2019,All Age Deaths,13091.4,Upper-middle,35.2,190,,,,,,,,,
china,Rheumatic heart disease,2019,All Age Deaths,77471.5,Upper-middle,35.2,190,,,,,,,,,
china,Stomach cancer,2019,All Age Deaths,428722.4,Upper-middle,35.2,190,,,,,,,,,
china,Testicular cancer,2019,All Age Deaths,1192.5,Upper-middle,35.2,190,,,,,,,,,
china,Thyroid cancer,2019,All Age Deaths,7296.8,Upper-middle,35.2,190,,,,,,,,,
china,Uterine cancer,2019,All Age Deaths,12603.7,Upper-middle,35.2,190,,,,,,,,,
viet nam,Acute lymphoid leukemia,2019,All Age Deaths,922.6,Lower-middle,45.1,78,,,,,,,,,
viet nam,Acute myeloid leukemia,2019,All Age Deaths,950.6,Lower-middle,45.1,78,,,,,,,,,
viet nam,Bladder cancer,2019,All Age Deaths,975.3,Lower-middle,45.1,78,,,,,,,,,
viet nam,Brain and central nervous system cancer,2019,All Age Deaths,1513.1,Lower-middle,45.1,78,,,,,,,,,
viet nam,Breast cancer,2019,All Age Deaths,6104.0,Lower-middle,45.1,78,,,,,,,,,
viet nam,Cervical cancer,2019,All Age Deaths,4224.8,Lower-middle,45.1,78,,,,,,,,,
viet nam,Chronic hepatitis B including cirrhosis,2019,All Age Deaths,8569.1,Lower-middle,45.1,78,,,,,,,,,
viet nam,Chronic hepatitis C including cirrhosis,2019,All Age Deaths,6278.3,Lower-middle,45.1,78,,,,,,,,,
viet nam,Chronic kidney disease due to diabetes mellitus type 1,2019,All Age Deaths,2238.5,Lower-middle,45.1,78,,,,,,,,,
viet nam,Chronic kidney disease due to diabetes mellitus type 2,2019,All Age Deaths,8025.8,Lower-middle,45.1,78,,,,,,,,,
viet nam,Chronic kidney disease due to glomerulonephritis,2019,All Age Deaths,824.3,Lower-middle,45.1,78,,,,,,,,,
viet nam,Chronic kidney disease due to hypertension,2019,All Age Deaths,11070.4,Lower-middle,45.1,78,,,,,,,,,
viet nam,Chronic kidney disease due to other and unspecified causes,2019,All Age Deaths,320.5,Lower-middle,45.1,78,,,,,,,,,
viet nam,Chronic lymphoid leukemia,2019,All Age Deaths,18.3,Lower-middle,45.1,78,,,,,,,,,
viet nam,Chronic myeloid leukemia,2019,All Age Deaths,92.3,Lower-middle,45.1,78,,,,,,,,,
viet nam,Chronic obstructive pulmonary disease,2019,All Age Deaths,34227.4,Lower-middle,45.1,78,,,,,,,,,
viet nam,Esophageal cancer,2019,All Age Deaths,2217.6,Lower-middle,45.1,78,,,,,,,,,
viet nam,Ischemic heart disease,2019,All Age Deaths,61766.5,Lower-middle,45.1,78,,,,,,,,,
viet nam,Ischemic stroke,2019,All Age Deaths,72133.9,Lower-middle,45.1,78,,,,,,,,,
viet nam,Kidney cancer,2019,All Age Deaths,490.8,Lower-middle,45.1,78,,,,,,,,,
viet nam,Larynx cancer,2019,All Age Deaths,1285.2,Lower-middle,45.1,78,,,,,,,,,
viet nam,Lip and oral cavity cancer,2019,All Age Deaths,2913.5,Lower-middle,45.1,78,,,,,,,,,
viet nam,Liver cancer due to NASH,2019,All Age Deaths,944.0,Lower-middle,45.1,78,,,,,,,,,
viet nam,Liver cancer due to alcohol use,2019,All Age Deaths,3302.5,Lower-middle,45.1,78,,,,,,,,,
viet nam,Liver cancer due to hepatitis B,2019,All Age Deaths,5305.4,Lower-middle,45.1,78,,,,,,,,,
viet nam,Liver cancer due to hepatitis C,2019,All Age Deaths,1974.4,Lower-middle,45.1,78,,,,,,,,,
viet nam,Liver cancer due to other causes,2019,All Age Deaths,305.4,Lower-middle,45.1,78,,,,,,,,,
viet nam,Other chronic respiratory diseases,2019,All Age Deaths,407.6,Lower-middle,45.1,78,,,,,,,,,
viet nam,Other leukemia,2019,All Age Deaths,432.1,Lower-middle,45.1,78,,,,,,,,,
viet nam,Other malignant neoplasms,2019,All Age Deaths,2855.5,Lower-middle,45.1,78,,,,,,,,,
viet nam,Ovarian cancer,2019,All Age Deaths,1348.6,Lower-middle,45.1,78,,,,,,,,,
viet nam,Pancreatic cancer,2019,All Age Deaths,1995.9,Lower-middle,45.1,78,,,,,,,,,
viet nam,Prostate cancer,2019,All Age Deaths,1035.9,Lower-middle,45.1,78,,,,,,,,,
viet nam,Pulmonary Arterial Hypertension,2019,All Age Deaths,104.3,Lower-middle,45.1,78,,,,,,,,,
viet nam,Pulmonary aspiration and foreign body in airway,2019,All Age Deaths,1318.6,Lower-middle,45.1,78,,,,,,,,,
viet nam,Rheumatic heart disease,2019,All Age Deaths,852.3,Lower-middle,45.1,78,,,,,,,,,
viet nam,Stomach cancer,2019,All Age Deaths,7270.8,Lower-middle,45.1,78,,,,,,,,,
viet nam,Testicular cancer,2019,All Age Deaths,95.1,Lower-middle,45.1,78,,,,,,,,,
viet nam,Thyroid cancer,2019,All Age Deaths,1024.7,Lower-middle,45.1,78,,,,,,,,,
viet nam,Uterine cancer,2019,All Age Deaths,551.4,Lower-middle,45.1,78,,,,,,,,,
ethiopia,Acute lymphoid leukemia,2019,All Age Deaths,2082.0,Low,37.9,10,,,,,,,,,
ethiopia,Acute myeloid leukemia,2019,All Age Deaths,697.3,Low,37.9,10,,,,,,,,,
ethiopia,Bladder cancer,2019,All Age Deaths,836.1,Low,37.9,10,,,,,,,,,
ethiopia,Brain and central nervous system cancer,2019,All Age Deaths,948.3,Low,37.9,10,,,,,,,,,
ethiopia,Breast cancer,2019,All Age Deaths,4446.6,Low,37.9,10,,,,,,,,,
ethiopia,Cervical cancer,2019,All Age Deaths,4160.8,Low,37.9,10,,,,,,,,,
ethiopia,Chronic hepatitis B including cirrhosis,2019,All Age Deaths,6238.2,Low,37.9,10,,,,,,,,,
ethiopia,Chronic hepatitis C including cirrhosis,2019,All Age Deaths,4539.1,Low,37.9,10,,,,,,,,,
ethiopia,Chronic kidney disease due to diabetes mellitus type 1,2019,All Age Deaths,1495.1,Low,37.9,10,,,,,,,,,
ethiopia,Chronic kidney disease due to diabetes mellitus type 2,2019,All Age Deaths,5634.2,Low,37.9,10,,,,,,,,,
ethiopia,Chronic kidney disease due to glomerulonephritis,2019,All Age Deaths,3233.2,Low,37.9,10,,,,,,,,,
ethiopia,Chronic kidney disease due to hypertension,2019,All Age Deaths,3886.1,Low,37.9,10,,,,,,,,,
ethiopia,Chronic kidney disease due to other and unspecified causes,2019,All Age Deaths,1668.9,Low,37.9,10,,,,,,,,,
ethiopia,Chronic lymphoid leukemia,2019,All Age Deaths,832.7,Low,37.9,10,,,,,,,,,
ethiopia,Chronic myeloid leukemia,2019,All Age Deaths,133.1,Low,37.9,10,,,,,,,,,
ethiopia,Chronic obstructive pulmonary disease,2019,All Age Deaths,8496.7,Low,37.9,10,,,,,,,,,
